hcp_id,product,year_month,num_prescriptions,total_units
HCP00308,Cardiofix,2023-12,3,96
HCP00308,Diabetreat,2023-12,1,82
HCP00308,Neuroheal,2023-12,3,144
HCP00308,Immunoboost,2023-12,14,1218
HCP00308,Painrelief,2023-12,1,43
HCP00308,Cardiofix,2024-01,3,150
HCP00308,Diabetreat,2024-01,1,79
HCP00308,Neuroheal,2024-01,3,252
HCP00308,Immunoboost,2024-01,15,1350
HCP00308,Painrelief,2024-01,2,174
HCP00308,Cardiofix,2024-02,3,234
HCP00308,Diabetreat,2024-02,1,80
HCP00308,Neuroheal,2024-02,3,267
HCP00308,Immunoboost,2024-02,13,1027
HCP00308,Painrelief,2024-02,1,89
HCP00308,Cardiofix,2024-03,4,356
HCP00308,Diabetreat,2024-03,1,76
HCP00308,Neuroheal,2024-03,3,240
HCP00308,Immunoboost,2024-03,8,712
HCP00308,Painrelief,2024-03,1,38
HCP00308,Cardiofix,2024-04,2,146
HCP00308,Diabetreat,2024-04,1,52
HCP00308,Neuroheal,2024-04,3,249
HCP00308,Immunoboost,2024-04,5,405
HCP00308,Cardiofix,2024-05,4,224
HCP00308,Diabetreat,2024-05,2,172
HCP00308,Neuroheal,2024-05,3,156
HCP00308,Immunoboost,2024-05,6,414
HCP00308,Painrelief,2024-05,2,84
HCP00308,Cardiofix,2024-06,4,328
HCP00308,Diabetreat,2024-06,1,69
HCP00308,Neuroheal,2024-06,4,216
HCP00308,Immunoboost,2024-06,9,423
HCP00308,Painrelief,2024-06,1,65
HCP00308,Cardiofix,2024-07,3,228
HCP00308,Diabetreat,2024-07,2,70
HCP00308,Neuroheal,2024-07,4,312
HCP00308,Immunoboost,2024-07,11,649
HCP00308,Painrelief,2024-07,2,112
HCP00308,Cardiofix,2024-08,3,132
HCP00308,Diabetreat,2024-08,2,170
HCP00308,Neuroheal,2024-08,5,440
HCP00308,Immunoboost,2024-08,11,429
HCP00308,Painrelief,2024-08,1,46
HCP00308,Cardiofix,2024-09,2,168
HCP00308,Diabetreat,2024-09,1,53
HCP00308,Neuroheal,2024-09,2,94
HCP00308,Immunoboost,2024-09,6,498
HCP00308,Painrelief,2024-09,1,86
HCP00308,Cardiofix,2024-10,1,68
HCP00308,Diabetreat,2024-10,1,55
HCP00308,Neuroheal,2024-10,3,108
HCP00308,Immunoboost,2024-10,5,215
HCP00308,Painrelief,2024-10,1,83
HCP00308,Cardiofix,2024-11,4,324
HCP00308,Diabetreat,2024-11,1,42
HCP00308,Neuroheal,2024-11,3,165
HCP00308,Immunoboost,2024-11,11,352
HCP00308,Painrelief,2024-11,2,140
HCP00308,Cardiofix,2024-12,2,150
HCP00308,Diabetreat,2024-12,1,30
HCP00308,Neuroheal,2024-12,2,132
HCP00308,Immunoboost,2024-12,8,552
HCP00308,Painrelief,2024-12,1,46
HCP00309,Cardiofix,2023-01,1,85
HCP00309,Diabetreat,2023-01,1,41
HCP00309,Neuroheal,2023-01,2,64
HCP00309,Immunoboost,2023-01,4,212
HCP00309,Painrelief,2023-01,3,153
HCP00309,Cardiofix,2023-02,4,256
HCP00309,Diabetreat,2023-02,3,258
HCP00309,Neuroheal,2023-02,6,312
HCP00309,Immunoboost,2023-02,9,693
HCP00309,Painrelief,2023-02,6,204
HCP00309,Cardiofix,2023-03,3,117
HCP00309,Diabetreat,2023-03,3,261
HCP00309,Neuroheal,2023-03,4,324
HCP00309,Immunoboost,2023-03,5,215
HCP00309,Painrelief,2023-03,4,176
HCP00309,Cardiofix,2023-04,3,240
HCP00309,Diabetreat,2023-04,3,246
HCP00309,Neuroheal,2023-04,4,276
HCP00309,Immunoboost,2023-04,4,304
HCP00309,Painrelief,2023-04,5,270
HCP00309,Cardiofix,2023-05,3,216
HCP00309,Diabetreat,2023-05,3,267
HCP00309,Neuroheal,2023-05,6,318
HCP00309,Immunoboost,2023-05,5,155
HCP00309,Painrelief,2023-05,6,408
HCP00309,Cardiofix,2023-06,3,180
HCP00309,Diabetreat,2023-06,3,174
HCP00309,Neuroheal,2023-06,6,180
HCP00309,Immunoboost,2023-06,6,258
HCP00309,Painrelief,2023-06,4,256
HCP00309,Cardiofix,2023-07,3,270
HCP00309,Diabetreat,2023-07,4,220
HCP00309,Neuroheal,2023-07,6,402
HCP00309,Immunoboost,2023-07,5,450
HCP00309,Painrelief,2023-07,4,308
HCP00309,Cardiofix,2023-08,2,172
HCP00309,Diabetreat,2023-08,2,178
HCP00309,Neuroheal,2023-08,3,135
HCP00309,Immunoboost,2023-08,3,198
HCP00309,Painrelief,2023-08,5,275
HCP00309,Cardiofix,2023-09,2,94
HCP00309,Diabetreat,2023-09,3,240
HCP00309,Neuroheal,2023-09,4,204
HCP00309,Immunoboost,2023-09,2,120
HCP00309,Painrelief,2023-09,4,164
HCP00309,Cardiofix,2023-10,3,270
HCP00309,Diabetreat,2023-10,3,180
HCP00309,Neuroheal,2023-10,5,235
HCP00309,Immunoboost,2023-10,5,340
HCP00309,Painrelief,2023-10,5,210
HCP00309,Cardiofix,2023-11,2,76
HCP00309,Diabetreat,2023-11,3,264
HCP00309,Neuroheal,2023-11,4,120
HCP00309,Immunoboost,2023-11,7,616
HCP00309,Painrelief,2023-11,5,430
HCP00309,Cardiofix,2023-12,2,66
HCP00309,Diabetreat,2023-12,2,88
HCP00309,Neuroheal,2023-12,5,280
HCP00309,Immunoboost,2023-12,9,657
HCP00309,Painrelief,2023-12,5,395
HCP00309,Cardiofix,2024-01,1,54
HCP00309,Diabetreat,2024-01,2,124
HCP00309,Neuroheal,2024-01,3,231
HCP00309,Immunoboost,2024-01,4,276
HCP00309,Painrelief,2024-01,4,176
HCP00309,Cardiofix,2024-02,2,128
HCP00309,Diabetreat,2024-02,3,261
HCP00309,Neuroheal,2024-02,3,270
HCP00309,Immunoboost,2024-02,4,216
HCP00309,Painrelief,2024-02,6,222
HCP00309,Cardiofix,2024-03,3,189
HCP00309,Diabetreat,2024-03,3,126
HCP00309,Neuroheal,2024-03,4,308
HCP00309,Immunoboost,2024-03,4,180
HCP00309,Painrelief,2024-03,4,304
HCP00309,Cardiofix,2024-04,4,128
HCP00309,Diabetreat,2024-04,2,78
HCP00309,Neuroheal,2024-04,5,210
HCP00309,Immunoboost,2024-04,4,344
HCP00309,Painrelief,2024-04,5,275
HCP00309,Cardiofix,2024-05,2,164
HCP00309,Diabetreat,2024-05,2,162
HCP00309,Neuroheal,2024-05,3,231
HCP00309,Immunoboost,2024-05,6,240
HCP00309,Painrelief,2024-05,4,312
HCP00309,Cardiofix,2024-06,4,328
HCP00309,Diabetreat,2024-06,4,148
HCP00309,Neuroheal,2024-06,7,560
HCP00309,Immunoboost,2024-06,6,444
HCP00309,Painrelief,2024-06,6,252
HCP00309,Cardiofix,2024-07,3,270
HCP00309,Diabetreat,2024-07,2,176
HCP00309,Neuroheal,2024-07,5,330
HCP00309,Immunoboost,2024-07,3,117
HCP00309,Painrelief,2024-07,4,340
HCP00309,Cardiofix,2024-08,3,177
HCP00309,Diabetreat,2024-08,3,120
HCP00309,Neuroheal,2024-08,7,252
HCP00309,Immunoboost,2024-08,4,152
HCP00309,Painrelief,2024-08,6,348
HCP00309,Cardiofix,2024-09,2,152
HCP00309,Diabetreat,2024-09,2,152
HCP00309,Neuroheal,2024-09,4,324
HCP00309,Immunoboost,2024-09,4,216
HCP00309,Painrelief,2024-09,4,256
HCP00309,Cardiofix,2024-10,3,225
HCP00309,Diabetreat,2024-10,3,159
HCP00309,Neuroheal,2024-10,5,360
HCP00309,Immunoboost,2024-10,5,380
HCP00309,Painrelief,2024-10,5,275
HCP00309,Cardiofix,2024-11,2,126
HCP00309,Diabetreat,2024-11,4,324
HCP00309,Neuroheal,2024-11,5,285
HCP00309,Immunoboost,2024-11,6,480
HCP00309,Painrelief,2024-11,3,174
HCP00309,Cardiofix,2024-12,3,225
HCP00309,Diabetreat,2024-12,3,207
HCP00309,Neuroheal,2024-12,6,264
HCP00309,Immunoboost,2024-12,7,448
HCP00309,Painrelief,2024-12,6,198
HCP00310,Cardiofix,2023-01,2,106
HCP00310,Diabetreat,2023-01,2,136
HCP00310,Immunoboost,2023-01,3,102
HCP00310,Painrelief,2023-01,2,116
HCP00310,Cardiofix,2023-02,6,390
HCP00310,Diabetreat,2023-02,4,220
HCP00310,Neuroheal,2023-02,1,30
HCP00310,Immunoboost,2023-02,4,312
HCP00310,Painrelief,2023-02,3,144
HCP00310,Cardiofix,2023-03,5,305
HCP00310,Diabetreat,2023-03,3,183
HCP00310,Neuroheal,2023-03,1,64
HCP00310,Immunoboost,2023-03,3,111
HCP00310,Painrelief,2023-03,5,160
HCP00310,Cardiofix,2023-04,6,336
HCP00310,Diabetreat,2023-04,5,190
HCP00310,Neuroheal,2023-04,1,50
HCP00310,Immunoboost,2023-04,3,105
HCP00310,Painrelief,2023-04,5,355
HCP00310,Cardiofix,2023-05,6,342
HCP00310,Diabetreat,2023-05,5,305
HCP00310,Neuroheal,2023-05,1,68
HCP00310,Immunoboost,2023-05,3,210
HCP00310,Painrelief,2023-05,5,190
HCP00310,Cardiofix,2023-06,4,340
HCP00310,Diabetreat,2023-06,4,356
HCP00310,Neuroheal,2023-06,1,32
HCP00310,Immunoboost,2023-06,2,134
HCP00310,Painrelief,2023-06,4,252
HCP00310,Cardiofix,2023-07,3,204
HCP00310,Diabetreat,2023-07,2,60
HCP00310,Neuroheal,2023-07,1,39
HCP00310,Immunoboost,2023-07,2,142
HCP00310,Painrelief,2023-07,2,156
HCP00310,Cardiofix,2023-08,2,80
HCP00310,Diabetreat,2023-08,2,78
HCP00310,Neuroheal,2023-08,1,85
HCP00310,Immunoboost,2023-08,1,90
HCP00310,Painrelief,2023-08,7,343
HCP00310,Cardiofix,2023-09,4,316
HCP00310,Diabetreat,2023-09,5,260
HCP00310,Neuroheal,2023-09,1,45
HCP00310,Immunoboost,2023-09,3,237
HCP00310,Painrelief,2023-09,5,385
HCP00310,Cardiofix,2023-10,4,236
HCP00310,Diabetreat,2023-10,5,445
HCP00310,Neuroheal,2023-10,1,37
HCP00310,Immunoboost,2023-10,4,160
HCP00310,Painrelief,2023-10,5,410
HCP00310,Cardiofix,2023-11,3,96
HCP00310,Diabetreat,2023-11,4,272
HCP00310,Neuroheal,2023-11,1,68
HCP00310,Immunoboost,2023-11,4,248
HCP00310,Painrelief,2023-11,4,336
HCP00310,Cardiofix,2023-12,2,116
HCP00310,Diabetreat,2023-12,6,324
HCP00310,Neuroheal,2023-12,2,142
HCP00310,Immunoboost,2023-12,4,320
HCP00310,Painrelief,2023-12,5,390
HCP00310,Cardiofix,2024-01,4,128
HCP00310,Diabetreat,2024-01,5,190
HCP00310,Neuroheal,2024-01,1,31
HCP00310,Immunoboost,2024-01,6,348
HCP00310,Painrelief,2024-01,4,208
HCP00310,Cardiofix,2024-02,6,192
HCP00310,Diabetreat,2024-02,4,172
HCP00310,Neuroheal,2024-02,1,79
HCP00310,Immunoboost,2024-02,4,192
HCP00310,Painrelief,2024-02,3,210
HCP00310,Cardiofix,2024-03,4,208
HCP00310,Diabetreat,2024-03,3,204
HCP00310,Neuroheal,2024-03,1,54
HCP00310,Immunoboost,2024-03,3,138
HCP00310,Painrelief,2024-03,3,261
HCP00310,Cardiofix,2024-04,6,342
HCP00310,Diabetreat,2024-04,2,126
HCP00310,Neuroheal,2024-04,1,36
HCP00310,Immunoboost,2024-04,4,292
HCP00310,Painrelief,2024-04,5,420
HCP00310,Cardiofix,2024-05,4,268
HCP00310,Diabetreat,2024-05,3,180
HCP00310,Neuroheal,2024-05,1,85
HCP00310,Immunoboost,2024-05,3,225
HCP00310,Painrelief,2024-05,4,164
HCP00310,Cardiofix,2024-06,2,154
HCP00310,Diabetreat,2024-06,5,325
HCP00310,Neuroheal,2024-06,2,94
HCP00310,Immunoboost,2024-06,3,222
HCP00310,Painrelief,2024-06,5,240
HCP00310,Cardiofix,2024-07,2,166
HCP00310,Diabetreat,2024-07,4,344
HCP00310,Neuroheal,2024-07,1,68
HCP00310,Immunoboost,2024-07,1,89
HCP00310,Painrelief,2024-07,4,128
HCP00310,Cardiofix,2024-08,5,450
HCP00310,Diabetreat,2024-08,5,210
HCP00310,Neuroheal,2024-08,2,142
HCP00310,Immunoboost,2024-08,1,52
HCP00310,Painrelief,2024-08,3,147
HCP00310,Cardiofix,2024-09,6,426
HCP00310,Diabetreat,2024-09,4,120
HCP00310,Neuroheal,2024-09,1,68
HCP00310,Immunoboost,2024-09,2,106
HCP00310,Painrelief,2024-09,5,225
HCP00310,Cardiofix,2024-10,5,225
HCP00310,Diabetreat,2024-10,2,172
HCP00310,Neuroheal,2024-10,1,57
HCP00310,Immunoboost,2024-10,2,142
HCP00310,Painrelief,2024-10,3,270
HCP00310,Cardiofix,2024-11,4,168
HCP00310,Diabetreat,2024-11,5,310
HCP00310,Immunoboost,2024-11,6,186
HCP00310,Painrelief,2024-11,5,240
HCP00310,Cardiofix,2024-12,4,172
HCP00310,Diabetreat,2024-12,5,160
HCP00310,Neuroheal,2024-12,1,31
HCP00310,Immunoboost,2024-12,5,340
HCP00310,Painrelief,2024-12,6,264
HCP00311,Cardiofix,2023-01,1,75
HCP00311,Diabetreat,2023-01,2,66
HCP00311,Neuroheal,2023-01,1,59
HCP00311,Immunoboost,2023-01,1,78
HCP00311,Painrelief,2023-01,2,132
HCP00311,Cardiofix,2023-02,2,112
HCP00311,Diabetreat,2023-02,3,264
HCP00311,Neuroheal,2023-02,4,144
HCP00311,Immunoboost,2023-02,2,94
HCP00311,Painrelief,2023-02,4,288
HCP00311,Cardiofix,2023-03,2,178
HCP00311,Diabetreat,2023-03,3,261
HCP00311,Neuroheal,2023-03,4,164
HCP00311,Immunoboost,2023-03,1,85
HCP00311,Painrelief,2023-03,3,144
HCP00311,Cardiofix,2023-04,2,92
HCP00311,Diabetreat,2023-04,2,166
HCP00311,Neuroheal,2023-04,2,130
HCP00311,Immunoboost,2023-04,1,76
HCP00311,Painrelief,2023-04,2,60
HCP00311,Cardiofix,2023-05,1,47
HCP00311,Diabetreat,2023-05,2,118
HCP00311,Neuroheal,2023-05,1,37
HCP00311,Painrelief,2023-05,2,122
HCP00311,Cardiofix,2023-06,2,156
HCP00311,Diabetreat,2023-06,4,168
HCP00311,Neuroheal,2023-06,4,200
HCP00311,Immunoboost,2023-06,1,68
HCP00311,Painrelief,2023-06,3,141
HCP00311,Cardiofix,2023-07,4,180
HCP00311,Diabetreat,2023-07,4,336
HCP00311,Neuroheal,2023-07,4,268
HCP00311,Immunoboost,2023-07,1,46
HCP00311,Painrelief,2023-07,3,135
HCP00311,Cardiofix,2023-08,4,356
HCP00311,Diabetreat,2023-08,3,261
HCP00311,Neuroheal,2023-08,3,135
HCP00311,Immunoboost,2023-08,1,80
HCP00311,Painrelief,2023-08,3,153
HCP00311,Cardiofix,2023-09,2,90
HCP00311,Diabetreat,2023-09,2,118
HCP00311,Neuroheal,2023-09,2,172
HCP00311,Painrelief,2023-09,2,74
HCP00311,Cardiofix,2023-10,3,147
HCP00311,Diabetreat,2023-10,3,237
HCP00311,Neuroheal,2023-10,3,90
HCP00311,Immunoboost,2023-10,1,37
HCP00311,Painrelief,2023-10,4,228
HCP00311,Cardiofix,2023-11,2,114
HCP00311,Diabetreat,2023-11,2,96
HCP00311,Neuroheal,2023-11,3,177
HCP00311,Immunoboost,2023-11,1,32
HCP00311,Painrelief,2023-11,2,174
HCP00311,Cardiofix,2023-12,3,168
HCP00311,Diabetreat,2023-12,1,70
HCP00311,Neuroheal,2023-12,3,177
HCP00311,Immunoboost,2023-12,2,146
HCP00311,Painrelief,2023-12,3,126
HCP00311,Cardiofix,2024-01,4,156
HCP00311,Diabetreat,2024-01,3,123
HCP00311,Neuroheal,2024-01,2,102
HCP00311,Immunoboost,2024-01,2,160
HCP00311,Painrelief,2024-01,4,340
HCP00311,Cardiofix,2024-02,3,228
HCP00311,Diabetreat,2024-02,2,126
HCP00311,Neuroheal,2024-02,3,225
HCP00311,Immunoboost,2024-02,2,70
HCP00311,Painrelief,2024-02,2,142
HCP00311,Cardiofix,2024-03,2,104
HCP00311,Diabetreat,2024-03,1,41
HCP00311,Neuroheal,2024-03,2,60
HCP00311,Immunoboost,2024-03,1,82
HCP00311,Painrelief,2024-03,2,158
HCP00311,Cardiofix,2024-04,2,118
HCP00311,Diabetreat,2024-04,1,45
HCP00311,Neuroheal,2024-04,2,104
HCP00311,Immunoboost,2024-04,1,86
HCP00311,Painrelief,2024-04,2,118
HCP00311,Cardiofix,2024-05,4,192
HCP00311,Diabetreat,2024-05,2,140
HCP00311,Neuroheal,2024-05,3,198
HCP00311,Immunoboost,2024-05,2,180
HCP00311,Painrelief,2024-05,2,166
HCP00311,Cardiofix,2024-06,2,170
HCP00311,Diabetreat,2024-06,3,246
HCP00311,Neuroheal,2024-06,2,92
HCP00311,Immunoboost,2024-06,2,176
HCP00311,Painrelief,2024-06,1,79
HCP00311,Cardiofix,2024-07,4,140
HCP00311,Diabetreat,2024-07,3,162
HCP00311,Neuroheal,2024-07,3,240
HCP00311,Immunoboost,2024-07,1,58
HCP00311,Painrelief,2024-07,3,222
HCP00311,Cardiofix,2024-08,4,120
HCP00311,Diabetreat,2024-08,3,99
HCP00311,Neuroheal,2024-08,5,310
HCP00311,Immunoboost,2024-08,2,80
HCP00311,Painrelief,2024-08,3,249
HCP00311,Cardiofix,2024-09,2,148
HCP00311,Diabetreat,2024-09,2,98
HCP00311,Neuroheal,2024-09,2,104
HCP00311,Immunoboost,2024-09,1,30
HCP00311,Painrelief,2024-09,2,146
HCP00311,Cardiofix,2024-10,1,47
HCP00311,Diabetreat,2024-10,4,156
HCP00311,Neuroheal,2024-10,3,267
HCP00311,Immunoboost,2024-10,1,63
HCP00311,Painrelief,2024-10,3,237
HCP00311,Cardiofix,2024-11,2,148
HCP00311,Diabetreat,2024-11,2,110
HCP00311,Neuroheal,2024-11,2,146
HCP00311,Immunoboost,2024-11,2,118
HCP00311,Painrelief,2024-11,2,168
HCP00311,Cardiofix,2024-12,1,40
HCP00311,Diabetreat,2024-12,2,82
HCP00311,Neuroheal,2024-12,1,86
HCP00311,Immunoboost,2024-12,1,35
HCP00311,Painrelief,2024-12,1,57
HCP00312,Cardiofix,2023-01,3,195
HCP00312,Diabetreat,2023-01,2,108
HCP00312,Immunoboost,2023-01,9,774
HCP00312,Painrelief,2023-01,2,124
HCP00312,Cardiofix,2023-02,6,216
HCP00312,Diabetreat,2023-02,6,240
HCP00312,Immunoboost,2023-02,7,427
HCP00312,Painrelief,2023-02,3,216
HCP00312,Cardiofix,2023-03,6,354
HCP00312,Diabetreat,2023-03,6,240
HCP00312,Immunoboost,2023-03,6,324
HCP00312,Painrelief,2023-03,3,216
HCP00312,Cardiofix,2023-04,5,425
HCP00312,Diabetreat,2023-04,4,284
HCP00312,Immunoboost,2023-04,5,215
HCP00312,Painrelief,2023-04,5,255
HCP00312,Cardiofix,2023-05,4,344
HCP00312,Diabetreat,2023-05,3,267
HCP00312,Immunoboost,2023-05,3,207
HCP00312,Painrelief,2023-05,6,462
HCP00312,Cardiofix,2023-06,4,204
HCP00312,Diabetreat,2023-06,5,410
HCP00312,Immunoboost,2023-06,6,372
HCP00312,Painrelief,2023-06,3,135
HCP00312,Cardiofix,2023-07,8,576
HCP00312,Diabetreat,2023-07,4,336
HCP00312,Immunoboost,2023-07,6,390
HCP00312,Painrelief,2023-07,5,220
HCP00312,Cardiofix,2023-08,6,348
HCP00312,Diabetreat,2023-08,3,183
HCP00312,Immunoboost,2023-08,5,215
HCP00312,Painrelief,2023-08,3,204
HCP00312,Cardiofix,2023-09,7,266
HCP00312,Diabetreat,2023-09,4,200
HCP00312,Immunoboost,2023-09,4,300
HCP00312,Painrelief,2023-09,6,450
HCP00312,Cardiofix,2023-10,5,310
HCP00312,Diabetreat,2023-10,3,249
HCP00312,Immunoboost,2023-10,3,117
HCP00312,Painrelief,2023-10,4,240
HCP00312,Cardiofix,2023-11,8,520
HCP00312,Diabetreat,2023-11,4,352
HCP00312,Immunoboost,2023-11,7,287
HCP00312,Painrelief,2023-11,5,380
HCP00312,Cardiofix,2023-12,7,553
HCP00312,Diabetreat,2023-12,5,295
HCP00312,Immunoboost,2023-12,9,648
HCP00312,Painrelief,2023-12,4,288
HCP00312,Cardiofix,2024-01,4,152
HCP00312,Diabetreat,2024-01,3,240
HCP00312,Immunoboost,2024-01,6,264
HCP00312,Painrelief,2024-01,4,148
HCP00312,Cardiofix,2024-02,7,350
HCP00312,Diabetreat,2024-02,5,410
HCP00312,Immunoboost,2024-02,8,504
HCP00312,Painrelief,2024-02,5,360
HCP00312,Cardiofix,2024-03,7,350
HCP00312,Diabetreat,2024-03,4,224
HCP00312,Immunoboost,2024-03,5,265
HCP00312,Painrelief,2024-03,5,265
HCP00312,Cardiofix,2024-04,7,448
HCP00312,Diabetreat,2024-04,5,335
HCP00312,Immunoboost,2024-04,4,288
HCP00312,Painrelief,2024-04,5,425
HCP00312,Cardiofix,2024-05,4,196
HCP00312,Diabetreat,2024-05,4,156
HCP00312,Immunoboost,2024-05,3,111
HCP00312,Painrelief,2024-05,4,132
HCP00312,Cardiofix,2024-06,7,504
HCP00312,Diabetreat,2024-06,6,462
HCP00312,Immunoboost,2024-06,4,280
HCP00312,Painrelief,2024-06,5,290
HCP00312,Cardiofix,2024-07,8,328
HCP00312,Diabetreat,2024-07,6,252
HCP00312,Immunoboost,2024-07,5,325
HCP00312,Painrelief,2024-07,6,270
HCP00312,Cardiofix,2024-08,4,292
HCP00312,Diabetreat,2024-08,4,352
HCP00312,Immunoboost,2024-08,3,120
HCP00312,Painrelief,2024-08,4,352
HCP00312,Cardiofix,2024-09,8,296
HCP00312,Diabetreat,2024-09,5,375
HCP00312,Immunoboost,2024-09,5,285
HCP00312,Painrelief,2024-09,7,448
HCP00312,Cardiofix,2024-10,7,455
HCP00312,Diabetreat,2024-10,4,280
HCP00312,Immunoboost,2024-10,3,141
HCP00312,Painrelief,2024-10,6,372
HCP00312,Cardiofix,2024-11,6,204
HCP00312,Diabetreat,2024-11,3,249
HCP00312,Immunoboost,2024-11,5,280
HCP00312,Painrelief,2024-11,3,261
HCP00312,Cardiofix,2024-12,7,245
HCP00312,Diabetreat,2024-12,6,258
HCP00312,Immunoboost,2024-12,9,549
HCP00312,Painrelief,2024-12,4,192
HCP00313,Cardiofix,2023-01,2,168
HCP00313,Diabetreat,2023-01,4,264
HCP00313,Neuroheal,2023-01,2,178
HCP00313,Immunoboost,2023-01,1,83
HCP00313,Painrelief,2023-01,2,130
HCP00313,Cardiofix,2023-02,4,196
HCP00313,Diabetreat,2023-02,4,252
HCP00313,Neuroheal,2023-02,2,92
HCP00313,Immunoboost,2023-02,3,207
HCP00313,Painrelief,2023-02,6,468
HCP00313,Cardiofix,2023-03,3,183
HCP00313,Diabetreat,2023-03,6,294
HCP00313,Neuroheal,2023-03,3,210
HCP00313,Immunoboost,2023-03,1,72
HCP00313,Painrelief,2023-03,4,144
HCP00313,Cardiofix,2023-04,2,82
HCP00313,Diabetreat,2023-04,4,204
HCP00313,Neuroheal,2023-04,2,118
HCP00313,Immunoboost,2023-04,1,76
HCP00313,Painrelief,2023-04,4,232
HCP00313,Cardiofix,2023-05,4,280
HCP00313,Diabetreat,2023-05,7,238
HCP00313,Neuroheal,2023-05,3,249
HCP00313,Immunoboost,2023-05,2,142
HCP00313,Painrelief,2023-05,4,292
HCP00313,Cardiofix,2023-06,2,94
HCP00313,Diabetreat,2023-06,6,282
HCP00313,Neuroheal,2023-06,3,210
HCP00313,Immunoboost,2023-06,2,134
HCP00313,Painrelief,2023-06,3,90
HCP00313,Cardiofix,2023-07,3,255
HCP00313,Diabetreat,2023-07,7,441
HCP00313,Neuroheal,2023-07,4,280
HCP00313,Immunoboost,2023-07,1,48
HCP00313,Painrelief,2023-07,5,255
HCP00313,Cardiofix,2023-08,3,243
HCP00313,Diabetreat,2023-08,5,285
HCP00313,Neuroheal,2023-08,4,208
HCP00313,Immunoboost,2023-08,1,68
HCP00313,Painrelief,2023-08,5,300
HCP00313,Cardiofix,2023-09,3,189
HCP00313,Diabetreat,2023-09,6,354
HCP00313,Neuroheal,2023-09,4,296
HCP00313,Immunoboost,2023-09,1,64
HCP00313,Painrelief,2023-09,4,300
HCP00313,Cardiofix,2023-10,3,204
HCP00313,Diabetreat,2023-10,7,504
HCP00313,Neuroheal,2023-10,2,144
HCP00313,Immunoboost,2023-10,2,72
HCP00313,Painrelief,2023-10,4,304
HCP00313,Cardiofix,2023-11,3,135
HCP00313,Diabetreat,2023-11,5,420
HCP00313,Neuroheal,2023-11,3,219
HCP00313,Immunoboost,2023-11,2,60
HCP00313,Painrelief,2023-11,5,155
HCP00313,Cardiofix,2023-12,2,132
HCP00313,Diabetreat,2023-12,6,474
HCP00313,Neuroheal,2023-12,3,192
HCP00313,Immunoboost,2023-12,2,140
HCP00313,Painrelief,2023-12,5,305
HCP00313,Cardiofix,2024-01,4,164
HCP00313,Diabetreat,2024-01,7,294
HCP00313,Neuroheal,2024-01,3,135
HCP00313,Immunoboost,2024-01,2,76
HCP00313,Painrelief,2024-01,5,425
HCP00313,Cardiofix,2024-02,2,78
HCP00313,Diabetreat,2024-02,5,395
HCP00313,Neuroheal,2024-02,3,150
HCP00313,Immunoboost,2024-02,1,46
HCP00313,Painrelief,2024-02,3,117
HCP00313,Cardiofix,2024-03,2,152
HCP00313,Diabetreat,2024-03,3,132
HCP00313,Neuroheal,2024-03,1,39
HCP00313,Painrelief,2024-03,2,90
HCP00313,Cardiofix,2024-04,3,237
HCP00313,Diabetreat,2024-04,8,608
HCP00313,Neuroheal,2024-04,4,312
HCP00313,Immunoboost,2024-04,1,76
HCP00313,Painrelief,2024-04,2,160
HCP00313,Cardiofix,2024-05,4,204
HCP00313,Diabetreat,2024-05,8,280
HCP00313,Neuroheal,2024-05,2,108
HCP00313,Immunoboost,2024-05,2,178
HCP00313,Painrelief,2024-05,3,264
HCP00313,Cardiofix,2024-06,3,240
HCP00313,Diabetreat,2024-06,6,510
HCP00313,Neuroheal,2024-06,2,142
HCP00313,Immunoboost,2024-06,1,84
HCP00313,Painrelief,2024-06,3,138
HCP00313,Cardiofix,2024-07,2,96
HCP00313,Diabetreat,2024-07,7,217
HCP00313,Neuroheal,2024-07,3,180
HCP00313,Immunoboost,2024-07,2,126
HCP00313,Painrelief,2024-07,4,332
HCP00313,Cardiofix,2024-08,2,150
HCP00313,Diabetreat,2024-08,5,325
HCP00313,Neuroheal,2024-08,2,160
HCP00313,Immunoboost,2024-08,1,72
HCP00313,Painrelief,2024-08,3,198
HCP00313,Cardiofix,2024-09,2,114
HCP00313,Diabetreat,2024-09,3,147
HCP00313,Neuroheal,2024-09,1,83
HCP00313,Immunoboost,2024-09,1,85
HCP00313,Painrelief,2024-09,3,183
HCP00313,Cardiofix,2024-10,4,320
HCP00313,Diabetreat,2024-10,3,123
HCP00313,Neuroheal,2024-10,3,180
HCP00313,Immunoboost,2024-10,2,168
HCP00313,Painrelief,2024-10,6,318
HCP00313,Cardiofix,2024-11,3,255
HCP00313,Diabetreat,2024-11,3,102
HCP00313,Neuroheal,2024-11,3,234
HCP00313,Immunoboost,2024-11,2,110
HCP00313,Painrelief,2024-11,3,210
HCP00313,Cardiofix,2024-12,3,132
HCP00313,Diabetreat,2024-12,8,480
HCP00313,Neuroheal,2024-12,4,252
HCP00313,Immunoboost,2024-12,3,198
HCP00313,Painrelief,2024-12,4,132
HCP00314,Immunoboost,2023-01,1,62
HCP00314,Painrelief,2023-01,1,52
HCP00314,Diabetreat,2023-02,2,178
HCP00314,Immunoboost,2023-02,3,222
HCP00314,Diabetreat,2023-03,1,60
HCP00314,Immunoboost,2023-03,2,110
